label,payload,severity,role,purpose,ip
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.50.147
0,Pay electricity bill 1200,0.0,CUSTOMER,billpay,192.168.16.183
0,Pay electricity bill 1200,0.0,ACCOUNTANT,billpay,192.168.38.31
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.24.245
0,Check balance,0.0,CUSTOMER,billpay,192.168.22.242
0,Check balance,0.0,CUSTOMER,transfer,192.168.28.108
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.18.165
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.38.78
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.20.73
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.19.166
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.35.15
0,Pay electricity bill 1200,0.0,CUSTOMER,billpay,192.168.19.158
0,Transfer 5000 to Rohan,0.0,CUSTOMER,transfer,192.168.1.151
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.2.66
0,Transfer 5000 to Rohan,0.0,CUSTOMER,transfer,192.168.5.32
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.11.5
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.29.116
0,Withdraw 500,0.0,CUSTOMER,withdraw,192.168.36.18
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.4.47
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.11.36
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.39.50
0,Check balance,0.0,ACCOUNTANT,deposit,192.168.22.142
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.20.58
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.40.178
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.21.85
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.35.94
0,Pay electricity bill 1200,0.0,CUSTOMER,deposit,192.168.34.186
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.28.202
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.6.76
0,Check balance,0.0,CUSTOMER,deposit,192.168.24.161
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.42.160
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,billpay,192.168.30.58
0,Check balance,0.0,ACCOUNTANT,deposit,192.168.39.6
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.6.229
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.9.50
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.11.43
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.1.144
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.13.40
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.41.51
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.6.192
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.46.232
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.26.132
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,billpay,192.168.3.174
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.9.132
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.1.190
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.27.163
0,Check balance,0.0,CUSTOMER,billpay,192.168.48.245
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.17.56
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.14.25
0,Transfer 5000 to Rohan,0.0,CUSTOMER,transfer,192.168.41.12
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.16.213
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.16.70
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.8.254
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.50.101
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.18.130
0,Check balance,0.0,CUSTOMER,deposit,192.168.44.49
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.23.198
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.46.144
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.27.166
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.28.207
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.27.61
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.1.183
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.14.68
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.4.109
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.47.56
0,Pay electricity bill 1200,0.0,CUSTOMER,deposit,192.168.44.103
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.38.242
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.11.205
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.5.102
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.2.65
0,Check balance,0.0,CUSTOMER,deposit,192.168.17.174
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.5.138
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.3.98
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.44.36
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.2.47
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.5.201
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.40.106
0,Check balance,0.0,CUSTOMER,withdraw,192.168.37.99
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.10.23
0,Check balance,0.0,CUSTOMER,deposit,192.168.17.92
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.50.24
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.39.244
0,Check balance,0.0,CUSTOMER,billpay,192.168.33.141
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.42.234
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.9.222
0,Withdraw 500,0.0,CUSTOMER,withdraw,192.168.15.217
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.41.185
0,Check balance,0.0,CUSTOMER,deposit,192.168.29.182
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.50.108
0,Check balance,0.0,ACCOUNTANT,deposit,192.168.33.176
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.1.80
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.43.103
0,Check balance,0.0,ACCOUNTANT,deposit,192.168.25.116
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.36.227
0,Pay electricity bill 1200,0.0,CUSTOMER,billpay,192.168.34.32
0,Check balance,0.0,CUSTOMER,deposit,192.168.28.189
0,Check balance,0.0,CUSTOMER,transfer,192.168.38.34
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.49.176
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.38.83
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.46.249
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.37.147
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.34.234
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.2.92
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.26.224
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.18.121
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.14.62
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.11.99
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.40.170
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.14.158
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.33.210
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.30.172
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.44.9
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.40.127
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.46.186
0,Check balance,0.0,CUSTOMER,deposit,192.168.30.90
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.5.87
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,billpay,192.168.47.91
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.40.133
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.33.213
0,Check balance,0.0,CUSTOMER,withdraw,192.168.22.252
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.14.179
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.32.247
0,Check balance,0.0,CUSTOMER,deposit,192.168.40.21
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.30.239
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.27.109
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.9.5
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.24.134
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.41.96
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.11.246
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.4.56
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.31.6
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.36.206
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.6.89
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.6.17
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.32.85
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.39.150
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.11.192
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.40.158
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.47.116
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.46.211
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.5.20
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.15.46
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.16.15
0,Withdraw 500,0.0,CUSTOMER,withdraw,192.168.47.65
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.11.4
0,Check balance,0.0,CUSTOMER,withdraw,192.168.49.89
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.22.101
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.40.78
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.2.242
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.13.227
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.45.103
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.28.167
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.8.197
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.23.24
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.11.144
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.48.103
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.18.178
0,Pay electricity bill 1200,0.0,CUSTOMER,billpay,192.168.6.80
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.46.53
0,Check balance,0.0,CUSTOMER,billpay,192.168.6.104
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.34.242
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.11.44
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.35.127
0,Check balance,0.0,CUSTOMER,transfer,192.168.21.246
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.34.136
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.35.130
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.5.139
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.27.70
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.31.145
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.6.242
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.10.178
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.8.78
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.38.121
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.40.131
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.1.79
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.45.238
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.9.76
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.44.223
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.47.171
0,Check balance,0.0,CUSTOMER,billpay,192.168.16.163
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.49.172
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.38.93
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.8.120
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.6.79
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.47.173
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.29.49
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.50.4
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.20.136
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.20.137
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.31.16
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.26.50
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.6.183
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.44.161
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.7.59
0,Pay electricity bill 1200,0.0,ACCOUNTANT,billpay,192.168.6.143
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.39.149
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.6.102
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.41.136
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.7.124
0,Withdraw 500,0.0,CUSTOMER,withdraw,192.168.31.116
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.16.70
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.44.29
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.37.23
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.48.75
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,billpay,192.168.11.39
0,Pay electricity bill 1200,0.0,CUSTOMER,deposit,192.168.24.110
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.33.215
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.2.242
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.5.128
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.24.176
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.24.194
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.44.163
0,Check balance,0.0,CUSTOMER,deposit,192.168.17.156
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.10.136
0,Check balance,0.0,CUSTOMER,deposit,192.168.25.121
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.15.217
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.23.84
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.17.12
0,Check balance,0.0,CUSTOMER,transfer,192.168.50.229
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.13.207
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.47.19
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.49.61
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.38.115
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.40.146
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.39.93
0,Check balance,0.0,CUSTOMER,transfer,192.168.30.212
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.22.7
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.3.244
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.16.98
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.23.161
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.11.26
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.28.234
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.17.167
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,billpay,192.168.49.182
0,Check balance,0.0,CUSTOMER,billpay,192.168.11.203
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.20.54
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.3.120
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.2.218
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.27.127
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.27.193
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.3.225
0,Transfer 5000 to Rohan,0.0,CUSTOMER,transfer,192.168.48.88
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.24.97
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.37.190
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.11.249
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.18.117
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.6.214
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.37.162
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.29.212
0,Withdraw 500,0.0,CUSTOMER,billpay,192.168.4.136
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.37.197
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.38.242
0,Check balance,0.0,CUSTOMER,withdraw,192.168.29.92
0,Transfer 5000 to Rohan,0.0,CUSTOMER,transfer,192.168.16.154
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.33.119
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.33.3
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.14.101
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.30.104
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.2.174
0,Pay electricity bill 1200,0.0,ACCOUNTANT,billpay,192.168.44.30
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.25.245
0,Check balance,0.0,CUSTOMER,deposit,192.168.7.28
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.31.57
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.29.44
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.45.103
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.2.239
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.7.32
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.5.67
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.21.5
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.25.225
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.35.103
0,Deposit 10000,0.0,ACCOUNTANT,withdraw,192.168.18.243
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.31.69
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.29.19
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.17.149
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.30.161
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.19.231
0,Pay electricity bill 1200,0.0,CUSTOMER,deposit,192.168.30.246
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.7.112
0,Pay electricity bill 1200,0.0,ACCOUNTANT,billpay,192.168.4.102
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.27.153
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.10.47
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.28.230
0,Check balance,0.0,CUSTOMER,transfer,192.168.41.215
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.33.254
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.36.32
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.20.146
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.22.34
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.11.14
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.49.36
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.34.223
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.16.113
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.4.178
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.12.103
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.40.120
0,Check balance,0.0,CUSTOMER,deposit,192.168.11.188
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.14.210
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.32.245
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.13.56
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.31.30
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.36.3
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.9.114
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.32.27
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.16.219
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.46.208
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.36.212
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.13.89
0,Check balance,0.0,ACCOUNTANT,withdraw,192.168.43.105
0,Check balance,0.0,CUSTOMER,billpay,192.168.11.61
0,Deposit 10000,0.0,ACCOUNTANT,transfer,192.168.19.114
0,Check balance,0.0,CUSTOMER,withdraw,192.168.45.132
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,transfer,192.168.33.154
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.38.8
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.32.246
0,Pay electricity bill 1200,0.0,CUSTOMER,transfer,192.168.8.61
0,Check balance,0.0,CUSTOMER,billpay,192.168.41.97
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.38.19
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.34.172
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.19.95
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.10.37
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.47.213
0,Pay electricity bill 1200,0.0,ACCOUNTANT,withdraw,192.168.21.118
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.21.170
0,Withdraw 500,0.0,CUSTOMER,withdraw,192.168.28.238
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.7.79
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.20.23
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.7.59
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.39.16
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.19.106
0,Check balance,0.0,ACCOUNTANT,deposit,192.168.6.156
0,Check balance,0.0,CUSTOMER,billpay,192.168.38.78
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.31.181
0,Deposit 10000,0.0,CUSTOMER,withdraw,192.168.17.72
0,Withdraw 500,0.0,CUSTOMER,deposit,192.168.40.83
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,withdraw,192.168.50.170
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.33.91
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.41.109
0,Check balance,0.0,CUSTOMER,deposit,192.168.20.223
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.43.51
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.43.24
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.32.157
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.48.102
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.45.104
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.25.172
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.8.87
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.50.13
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,deposit,192.168.15.44
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.36.226
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.5.74
0,Pay electricity bill 1200,0.0,CUSTOMER,withdraw,192.168.30.173
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.29.6
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.23.43
0,Withdraw 500,0.0,CUSTOMER,transfer,192.168.28.209
0,Deposit 10000,0.0,CUSTOMER,billpay,192.168.43.30
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.9.36
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.44.75
0,Withdraw 500,0.0,ACCOUNTANT,deposit,192.168.27.37
0,Pay electricity bill 1200,0.0,CUSTOMER,billpay,192.168.43.223
0,Check balance,0.0,CUSTOMER,transfer,192.168.19.182
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.43.69
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.46.186
0,Withdraw 500,0.0,ACCOUNTANT,withdraw,192.168.8.122
0,Transfer 5000 to Rohan,0.0,CUSTOMER,deposit,192.168.45.8
0,Withdraw 500,0.0,ACCOUNTANT,transfer,192.168.45.67
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.1.3
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.32.131
0,Check balance,0.0,ACCOUNTANT,transfer,192.168.19.125
0,Check balance,0.0,CUSTOMER,withdraw,192.168.23.89
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.33.82
0,Deposit 10000,0.0,CUSTOMER,transfer,192.168.8.69
0,Transfer 5000 to Rohan,0.0,CUSTOMER,billpay,192.168.39.215
0,Transfer 5000 to Rohan,0.0,CUSTOMER,withdraw,192.168.35.113
0,Deposit 10000,0.0,ACCOUNTANT,billpay,192.168.30.14
0,Check balance,0.0,ACCOUNTANT,deposit,192.168.29.160
0,Pay electricity bill 1200,0.0,ACCOUNTANT,transfer,192.168.12.48
0,Deposit 10000,0.0,CUSTOMER,deposit,192.168.39.240
0,Deposit 10000,0.0,ACCOUNTANT,deposit,192.168.42.244
0,Withdraw 500,0.0,ACCOUNTANT,billpay,192.168.41.63
0,Check balance,0.0,ACCOUNTANT,billpay,192.168.28.181
0,Pay electricity bill 1200,0.0,ACCOUNTANT,billpay,192.168.9.136
0,Pay electricity bill 1200,0.0,ACCOUNTANT,deposit,192.168.19.242
0,Transfer 5000 to Rohan,0.0,ACCOUNTANT,billpay,192.168.45.16
